Gene Symbol,WT_exp1,WT_exp2,WT_exp3,L166P_exp1,L166P_exp2,L166P_exp3,L166P_exp4,L166P_exp5,L166P_exp6
SYNPO2,10.13076095,9.995652401,8.011362309,13.29380275,12.57082561,8.590545246,9.370289484,13.54130648,4.495454775
SYNRG,13.43995909,13.76304578,12.1135986,6.092324579,6.709399969,8.966835769,8.556371898,6.83180405,13.52666026
SYPL1,18.49507184,20.45499708,24.14285305,0.640602616,0.525165217,2.770351696,1.705844306,3.042236091,18.2228781
SYT1,9.156244869,9.225711017,10.23054872,5.586459852,6.242006361,12.72444648,9.690209543,10.03302825,17.1113449
SYT11,1.937051031,2.24977876,2.047810854,20.72949536,18.17673942,12.33184704,12.19641161,16.97237772,3.358488194
SYTL1,11.47760484,10.87071452,11.5330583,6.236394934,6.191269115,7.138530054,9.041867924,11.84145588,15.66910443
SYTL4,20.29067337,16.94941664,14.87070673,3.340785226,5.33717845,8.137948742,8.022492869,7.712277815,5.338520149
SYVN1,11.81858574,16.80770197,19.32304628,5.282596506,4.911680446,5.864267807,6.341778907,7.776831175,11.87351118
SZRD1,3.813833881,3.253549802,3.47310864,21.22754184,15.05743791,9.012878902,11.51125724,18.79000609,3.86038571
SZT2,7.401295532,7.418923761,4.822977612,14.03725934,10.79249246,11.36773201,11.89116554,14.30993188,7.958221876
TAB1,11.92531484,12.2943879,14.69235235,7.730115452,7.158361914,7.694640345,7.963951548,8.98863537,11.55224027
TAB2,12.68516392,10.79675253,8.623867168,8.06962413,11.80587624,10.34622924,10.78469206,8.292752082,8.595042628
TAB3,5.661302566,6.045592397,6.151321359,18.74665447,14.07139508,8.581511697,9.115847158,16.11404919,5.51232608
TACC1,9.960615378,10.68149317,10.43112353,10.50841928,10.0594471,9.244264368,10.10866678,11.02497258,7.980997816
TACC2,13.23452632,12.41016073,13.07988859,6.466052621,7.179424217,9.984456901,10.5992347,9.314494915,7.731760994
TACC3,6.036825831,7.329917152,5.351905906,16.29257899,12.60850274,17.42413885,10.47689078,6.727662563,7.75157719
TACO1,15.86814451,16.84943784,18.53068146,2.588723254,4.310753956,7.392420587,6.793413808,5.644876338,12.02154824
TADA2B,12.53445458,10.2058553,8.565651066,8.448795124,9.33369139,9.887037739,9.865912551,15.42429037,5.734311881
TADA3,4.642736607,4.796044597,5.136960742,19.59747582,15.07606331,9.658619658,10.54841522,16.17489157,4.36879247
TAF1,16.43904241,14.36879565,12.04771657,8.680467669,10.24619521,8.42015338,6.490496793,5.294606595,8.012525729
TAF10,9.929073623,9.298627226,16.51718226,7.821373578,13.28710353,10.45179973,9.107520631,7.442412743,6.144906683
TAF11,15.21888881,15.43463784,15.16913473,5.580861773,8.739926538,7.24321735,5.982432862,5.628323156,11.00257693
TAF12,7.215474204,6.147366565,5.839903394,14.21710323,15.16731567,11.75656752,12.85777414,12.12053558,4.677959688
TAF13,5.213958076,5.137464546,4.079726483,17.65325332,15.94279164,10.15223659,11.43617604,15.37046902,5.013924292
TAF15,11.61516468,12.29535566,12.55136857,11.11374145,11.29765424,9.089392615,7.133598273,7.741206589,7.162517915
TAF1B,8.356132473,10.65682759,21.39663594,9.458023492,5.960655155,6.642951977,7.146185896,8.663317072,11.71927041
TAF1C,8.173051118,7.702528103,8.276619792,10.42166917,8.80830333,10.4420393,11.16802101,15.43168292,9.57608525
TAF2,10.31903506,14.2441154,17.31377952,10.42777759,8.09111706,5.479982225,7.507796235,8.432190513,8.1842064
TAF4,9.990988604,9.87256535,8.229560429,12.2044962,14.55328912,12.49590931,9.723253896,8.102713045,4.827224036
TAF5,11.79476676,12.82637265,13.43474866,8.93328685,11.13088275,7.058051651,7.557329248,9.519262717,7.745298722
TAF5L,17.36182192,20.46341619,22.56515144,1.833782744,2.518098611,5.611048195,5.022895715,4.190357168,10.43342801
TAF6,11.94074042,12.59845469,13.70769799,7.293903992,7.672967165,9.678240659,8.651760698,8.857023539,9.599210852
TAF6L,11.41234793,14.85747575,13.43103389,6.245525872,6.807599212,5.94980163,9.773660901,11.42340268,10.09915213
TAF7,10.52580041,10.28845927,11.08866244,6.794985,7.217402161,10.15859924,11.29355554,8.656100385,13.97643555
TAF8,8.242087625,7.232228213,4.498177384,9.936899928,12.29257117,15.24969597,12.91150955,11.79005914,7.846771011
TAF9,7.869553365,8.175148799,6.420454347,13.93806648,13.71271465,11.02123175,9.791563695,12.05958726,7.011679659
TAGLN,2.685241884,3.390174401,3.978320013,10.9538519,11.64992615,9.281697477,9.835062987,9.177125425,29.04859977
TAGLN2,4.483387206,4.418333739,4.152773356,11.60592044,15.60428562,11.75540518,11.98334451,12.35786793,13.63868203
TAGLN3,2.24638374,2.571615648,2.973785105,22.06976603,19.09515872,6.780147362,6.887926493,11.8978194,15.47739751
TALDO1,9.606161471,6.797889195,6.990717128,12.94890235,11.34365574,11.24693634,11.20902362,9.989601299,9.86711286
TAMM41,13.4985304,16.84273632,23.73927117,2.536437938,2.468519084,4.88955519,5.772709242,5.480297716,14.77194295
TANC1,6.324594239,6.648250735,5.997890778,15.02424318,13.45474765,10.07390072,11.5134785,13.26679811,7.696096095
TANC2,5.276616115,4.887422892,4.234065517,12.44871604,10.26603327,12.15650011,15.44808618,18.58796734,6.694592541
TANGO2,12.01303575,12.79707721,15.65275836,4.825041432,4.145486156,7.990857322,9.754507381,7.919490468,14.90174593
TANGO6,3.95688919,4.490028011,9.377299172,18.153283,12.51114799,9.745050346,8.642593477,13.70067205,9.42303677
TANK,8.836850143,8.916745373,7.575470408,12.9493087,14.34184755,9.022536551,9.059564983,10.00739602,9.290280274
TAOK1,10.24340343,12.66080014,20.05422639,3.907289011,5.632639529,8.927249924,8.695888488,11.34221516,8.536287922
TAOK2,15.9694831,16.64424007,16.95311567,3.403221566,6.447249097,6.746883004,4.98571144,3.379227698,15.47086836
TAOK3,11.36312741,13.57601654,20.85880088,3.843377364,4.250865463,8.348527201,9.898641594,10.69139654,7.169247007
TAP1,2.963861411,2.712522612,2.339358643,12.09992832,12.45639815,14.40497509,17.30698838,13.52246699,12.19350041
TAP2,6.039079407,6.418900872,8.404709824,7.324167327,5.903259835,5.729275982,6.437371317,6.441382972,37.30185246
TAPBP,2.288390487,2.390351284,3.289273071,11.88073413,8.646785076,10.13266318,11.32713783,14.61770941,25.42695553
TAPT1,7.497632719,10.14080574,11.79173038,8.263889384,7.773631337,8.857325235,10.4218088,9.359400238,15.89377617
TARBP1,7.382069052,9.41229402,5.114091259,8.346549126,9.43367279,10.56875713,14.32048158,10.62428136,14.79780368
TARBP2,9.044867324,9.049380619,8.775325185,9.993421821,10.9647999,8.440866349,9.888601539,10.99031153,12.85242573
TARDBP,14.46998077,14.85587062,18.27236958,7.49160389,8.006969111,7.954985702,6.579961637,5.49768446,6.870574227
TARS1,9.726578721,10.69210543,12.47279652,6.822917163,10.50036273,10.0534606,10.08197483,8.427222625,11.22258138
TARS2,12.92017151,12.89972521,10.97506904,10.12267805,7.540872841,6.118000453,7.278249154,8.022420868,14.12281287
TARS3,10.80203392,14.02122352,17.92107893,8.482571464,6.578244851,4.939411076,4.783458057,7.394159498,15.07781869
TASOR,12.20540559,12.30114212,12.46473241,11.22499093,10.22937772,8.640371102,8.077279798,8.873422756,5.983277575
TASOR2,4.315153433,4.700335404,4.388640131,21.83048645,18.89192603,8.152804373,10.82056127,13.19895425,3.701138656
TATDN1,10.86057657,16.34599605,16.24518067,5.21963873,5.998162939,6.698714713,7.886539323,8.001445983,12.74374503
TATDN2,5.131855356,5.419101864,4.274459119,23.04052624,14.7906046,7.47397427,10.00250186,16.0918768,3.775099893
TATDN3,4.66734129,4.805425481,1.356738743,18.08880413,14.33003003,11.29598597,13.90328196,16.56862972,4.983762677
TAX1BP1,9.111465581,10.11112874,7.846905734,6.783759002,9.979142812,14.02172908,12.90149158,6.515958669,12.72841879
TAX1BP3,2.155450156,2.01730481,2.3736245,20.28058177,15.17021596,9.763332479,12.52223855,21.88856697,3.828684816
TBC1D1,4.155634955,4.288567496,5.411127799,16.05779969,13.21769861,9.361057694,12.80533458,17.18981772,7.512961458
TBC1D10A,6.553698877,5.827968469,4.738553943,15.70347585,13.8243535,9.095903892,11.57744512,14.89413537,7.784464981
TBC1D10B,9.42187559,9.283991659,27.3482815,8.01624778,8.241121979,4.92493228,5.958795932,6.736129807,10.06862348
TBC1D12,4.74377014,4.652236686,4.26589238,19.61952999,17.89836993,9.316939942,10.3573517,14.37034567,4.775563563
TBC1D13,11.03820845,13.79235702,19.90598797,6.688842413,5.61054916,5.806067249,6.522033709,6.385275823,14.2506782
TBC1D14,0.732972729,0.87259081,3.631483906,1.666997267,1.478776577,25.88144983,19.69453448,11.34418773,24.69700667
TBC1D15,11.67947945,13.97840079,16.11683774,5.615272071,5.50853736,8.063999057,8.995327282,9.397396838,10.64474941
TBC1D16,9.842105408,7.378959055,5.455808992,22.77187266,12.17516007,8.844661655,10.88843964,7.228222923,5.414769594
TBC1D17,7.704192154,7.984179165,7.739854063,10.62297878,9.165081199,11.01631325,12.00090969,12.2019286,11.5645631
TBC1D19,6.604069322,4.605990707,3.73025906,11.91331509,11.6907211,15.15208039,13.13594171,15.69743076,7.470191873
TBC1D2,5.198321539,5.727278626,6.371440785,12.37452089,11.49101224,7.91567116,8.492267636,23.61781785,8.811669264
TBC1D20,6.917668587,6.83740848,7.741084896,14.14187852,9.694647043,9.870082725,10.55447614,14.92966214,9.313091473
TBC1D22A,7.950750772,1.136770561,1.113658189,8.876274155,6.472329906,23.4724947,19.95628515,14.19018194,6.831254637
TBC1D22B,8.142645269,9.208200646,17.23608522,5.947655462,6.239014879,7.502435179,10.55508671,9.96484254,15.20403409
TBC1D23,12.62499104,12.34753027,12.80660523,5.298343406,5.517652006,9.431183421,9.672414337,9.005493014,13.29578728
TBC1D24,15.13746663,14.98323436,16.99923152,4.658428926,4.997226536,6.305071687,8.080097484,6.139329235,12.69991361
TBC1D25,6.186545683,5.166866213,4.716119423,16.78850463,12.44112297,14.32985001,11.34324195,10.92588105,8.10186808
TBC1D2B,6.817211544,6.262980147,5.936288447,11.00126322,11.77725727,12.51215887,14.6666785,12.83495786,8.191204137
TBC1D4,7.456103443,7.039594037,6.366696196,14.01994268,11.61236158,9.423600046,11.19424297,12.87601255,10.01144649
TBC1D5,8.790523455,8.928566982,10.9661771,11.25953484,12.42200001,10.17184402,10.46945386,10.57699214,6.414907602
TBC1D7,10.46443346,12.05993052,13.55941938,6.334719768,5.993079848,8.479964899,9.426647905,9.411354283,14.27044994
TBC1D8,14.3507165,15.96007189,16.96104298,5.007236988,4.751450725,6.770058066,7.710329862,12.25427479,6.234818203
TBC1D8B,7.675318989,8.033196071,8.572523552,8.925086414,8.866989097,9.147438968,13.62730827,18.19672759,6.955411041
TBC1D9,13.66184405,15.31063829,19.65022629,4.724986552,4.522907165,5.188531863,5.296569989,5.796565497,15.8477303
TBC1D9B,8.75709884,10.38286186,10.81237961,8.837343501,7.831291761,10.84463544,10.36348141,10.36808455,11.80282303
TBCA,4.717658893,4.178341032,4.502168412,16.75588866,15.25309723,9.952882538,12.04668488,16.84007064,5.753207713
TBCB,9.140467959,11.09016399,4.14541039,11.54839859,11.56779026,12.27694099,11.07243777,9.818593738,9.339796323
TBCC,7.819750548,8.041898295,7.674852878,14.85646005,12.83801852,9.519651021,9.928753856,12.33502773,6.985587098
TBCD,7.764203109,9.628456964,16.29820745,12.50848794,9.621602649,7.323242976,8.352415139,10.01374513,8.489638639
TBCE,12.84830334,14.41349898,15.64310138,4.729810158,5.773946576,7.644398973,7.439312509,5.937525299,15.57010279
TBCEL,7.125360143,6.662779723,6.191936549,9.965487156,9.852283084,17.10338886,13.76786705,10.71121091,8.619686528
TBCK,8.907085404,8.628980196,8.753008927,10.66199768,9.269168626,12.22642612,11.4475396,9.761314018,10.34447943
TBK1,11.47120068,11.93821415,12.30362282,6.752340742,6.42869574,9.591764221,9.623146537,8.278910569,13.61210454
TBKBP1,8.434370481,10.14863189,8.983342508,10.98504235,12.12960061,10.44595583,12.09616853,9.248245679,7.528642128
TBL1XR1,17.9367676,22.93205524,34.22718857,1.4036615,1.592104316,1.972961686,2.632039515,2.609343122,4.693878452
TBL2,10.05124173,9.97989522,9.760178557,9.314680168,9.330555398,10.72628564,10.7541061,11.10521216,8.977845033
TBL3,9.067670349,9.45202817,16.22958291,9.755063826,7.708138718,7.421639735,8.240527548,9.481549335,12.64379941
TBP,12.35748974,16.89041337,22.54882762,4.642185436,5.21796509,6.480874723,6.240351953,5.387626793,10.23426528
TBPL1,10.88544663,12.41288595,25.48004083,6.502805507,5.262794639,5.927505292,7.296632272,8.944254805,7.287634074
TBRG4,14.5400498,13.83392426,14.76207595,2.643647716,4.117707884,9.469358099,6.834754377,3.313099631,20.48538228
TBX15,20.15690385,13.0437547,10.95684047,8.235532014,6.290797856,5.172274354,8.13981524,13.98915808,4.014923442
TBX2,19.83891036,19.99849598,20.35606356,3.275054971,2.612353533,5.708137667,6.603691761,9.066722893,2.540569272
TCAF1,8.100466004,10.30167299,13.79439406,11.79465448,9.506093289,7.294337758,7.717604669,7.920591891,13.57018486
TCAF2,8.149909278,7.305693997,7.059472707,10.9581217,8.807008909,10.16723851,12.93079259,12.92389454,11.69786777
TCAIM,14.61842052,14.16359379,11.19365579,5.654475605,7.095477486,10.84358311,7.9383114,5.973500654,12.51898164
TCEA1,15.6733068,14.85972032,9.67395507,10.60575471,13.58820442,7.77983109,5.738494611,6.555562346,5.525170632
TCEAL1,3.437230483,3.631823709,2.893733773,22.26562638,18.40244755,8.848905362,10.28165626,17.57285422,2.665722259
TCEAL3,5.528292476,4.62625421,2.964718152,23.40416593,20.98376682,7.710060789,9.184072739,12.94631206,2.652356825
TCEAL4,7.111144921,5.131587315,6.226598506,18.65617163,16.56207678,8.405675974,9.335871595,13.46210335,5.108769926
TCEAL9,16.84488187,18.76694487,15.67843834,3.219504007,5.460991701,8.101363364,8.471087313,7.33627062,6.12051792
TCERG1,15.81341417,15.75654695,14.36049793,6.774865858,6.109046018,9.855597672,6.651465619,7.012104807,7.666460973
TCF12,14.18235562,8.338375921,39.68133439,4.432526094,0.922321908,4.373685066,5.69838737,8.823638413,3.54737521
TCF20,9.505213951,8.678466851,7.492687863,13.46213585,13.27353196,9.923889149,9.870642375,13.09302757,4.700404425
TCF25,8.312662822,9.770701211,11.09765751,13.26103649,12.42778095,8.63215346,8.88512866,10.62394361,6.988935284
TCF3,13.80571064,13.00021461,13.9845471,15.48079617,12.92773017,5.587346861,4.798628233,6.076746511,4.338279707
TCF4,7.591334088,7.05083373,5.512280231,17.67176573,16.33664232,7.122987936,8.860930515,15.60919441,4.244031046
TCF7L1,19.82434748,16.46367482,18.63057601,3.56466916,4.779390321,4.823336837,6.617891782,6.612341104,8.683772487
TCF7L2,6.240051507,6.009963636,4.230592432,14.0508433,11.18959985,11.87287114,12.67266754,11.99082057,11.74259002
TCN2,14.52318708,16.09334921,18.94068951,6.286045232,7.509294542,6.172057309,4.719310507,8.63487907,7.121187547
TCOF1,11.51239195,10.62037776,9.658741368,8.154848695,13.61174267,10.35177391,10.03995501,10.25697851,5.79319012
TCP1,11.3852061,9.251003908,12.0002011,6.517781448,5.913361448,13.1997663,10.50111313,8.296651197,12.93491537
TCP11L1,11.830405,16.32016999,23.2539551,2.054695856,1.944064436,3.734394402,4.832354072,5.941170324,20.08879082
TCP11L2,7.539219761,6.48470785,6.99263725,12.38377348,12.32778763,8.867273659,12.96773691,16.36237536,6.074488098
TDG,11.72014607,13.60371966,11.10313707,6.48007089,5.46713016,7.28856914,9.089785493,11.95953828,13.28790324
TDP1,8.942072322,7.389602433,4.965639058,15.76480588,14.49765605,12.29437627,9.702062755,12.73520383,3.708581406
TDP2,5.374961754,5.552439883,3.451222389,19.63131763,15.08344443,9.985361666,10.21259214,14.55308074,6.155579371
TDRD3,9.562729043,9.172259513,8.880927675,13.71974014,14.85113143,9.123507014,9.219676326,10.1691912,5.300837669
TDRD7,2.75601157,3.101340118,2.369214209,22.21247346,15.59861684,12.36630652,12.0098758,13.88170425,5.704457249
TDRKH,6.988130704,7.323811005,5.342534795,13.90588255,19.26413496,11.04353695,10.84684288,8.557749416,6.727376742
TDRP,5.188286556,5.030179597,4.601594547,14.59904699,15.31219433,9.295877039,13.35673007,15.80628497,6.809805904
TEAD1,19.65608855,23.9104975,27.71229106,1.34669017,0.523946962,3.04837438,3.848153468,4.468340076,5.48561783
TEAD2,19.53460261,19.86815662,20.29806195,1.779533926,2.87715476,5.587109438,5.154495098,6.422847909,8.478037689
TEAD3,7.672664891,13.70798069,50.33314278,1.18947943,0.975133737,2.152918801,2.743736787,3.785840478,7.439102403
TECPR1,7.93054048,8.028193644,7.761509145,8.890028032,8.263665137,11.01510316,11.79301903,13.86372157,12.45421981
TECPR2,6.642187725,6.291285941,5.3217031,16.30599698,13.46089962,10.3581738,11.56087448,13.74372086,6.315157502
TECR,9.71369226,10.7798236,18.90954047,8.104922216,8.078179416,9.33868249,8.410111232,7.515644886,9.14940343
TEDC2,16.93069649,17.8550561,17.80589085,3.659280259,5.339511396,6.407022426,5.52181581,7.602618609,8.878108056
TEFM,9.181467831,10.74416547,12.88668288,9.965570395,5.606777788,7.531541538,10.92185082,10.10315924,13.05878403
TELO2,11.53201871,13.22917759,16.28623331,9.102311469,6.602594326,6.594209674,6.574827065,7.089989012,12.98863885
TENM2,6.053521837,4.565379606,5.159795592,16.38290229,11.8318609,9.53714918,12.14914502,18.37909235,5.941153236
TENM3,7.954450134,7.538376102,7.432226759,15.67585361,14.90864777,10.38449968,9.006805971,10.51629095,6.582849029
TENM4,9.45321641,9.383159142,10.37003,8.288847525,7.469521431,10.51849209,11.21728255,10.37968931,12.91976154
TENT4B,10.6012007,9.105379939,7.163403761,10.35765542,13.29956871,12.07309054,10.97686857,8.98206499,7.440767365
TEP1,8.422571457,8.106776648,8.563841882,9.415551879,7.011480648,10.03552293,11.74719778,9.610933186,17.08612359
TEPSIN,8.017615102,8.927829742,11.00221148,11.9572384,10.92921022,8.090697753,9.55993239,13.62463175,7.890633169
TERF1,8.106398937,10.77890571,19.85746675,9.024008112,10.40330791,8.237827467,7.874192099,10.88254817,4.835344844
TERF2,12.201179,13.92870583,15.16293813,5.299290419,7.344018496,10.30726224,9.542845794,8.217669022,7.996091064
TERF2IP,12.00430143,11.2281293,9.887927431,11.14245731,10.12937408,9.558688801,9.368831877,8.566306733,8.113983024
TES,5.872683126,5.178147604,4.866173351,11.94549682,15.86832574,11.20259722,13.48370986,11.3662183,10.21664797
TET2,4.956659773,4.973765624,3.602524511,17.50931385,21.68543061,14.04129119,9.772995492,10.21062404,3.247394894
TEX10,13.03179016,15.35360971,22.05620367,5.334865357,4.549356825,5.186310761,5.696418821,5.719857721,13.07158697
TEX2,10.11597963,10.76852905,9.695465662,8.424475692,9.068667262,8.348660771,10.25592889,10.61921498,12.70307806
TEX264,14.63763011,13.31268836,13.48561629,4.740184007,5.932410348,8.802573111,7.713631972,7.562886419,13.81237938
TF,11.68270344,9.572634895,13.09630983,7.016784756,6.741427547,7.658774391,10.3348355,6.460737162,17.43579247
TFAM,12.56140305,10.13294561,6.043356533,10.76969307,12.42090178,11.11237756,10.40862155,6.606929957,9.943770896
